Time RPM1 RPM2 RPM3
1.538 0.0 0.0 0.0
1.539 0.0 0.0 0.0
1.541 0.0 0.0 0.0
1.542 0.0 0.0 0.0
1.544 0.0 0.0 0.0
1.545 0.0 0.0 0.0
1.613 0.0 0.0 0.0
1.615 0.0 0.0 0.0
1.616 0.0 0.0 0.0
1.617 0.0 0.0 0.0
1.618 0.0 0.0 0.0
1.668 0.0 0.0 0.0
1.671 0.0 0.0 0.0
1.674 0.0 0.0 0.0
1.731 0.0 0.0 0.0
1.733 0.0 0.0 0.0
1.735 0.0 0.0 0.0
1.823 0.0 0.0 0.0
1.825 0.0 0.0 0.0
1.827 0.0 0.0 0.0
1.828 0.0 0.0 0.0
1.831 0.0 0.0 0.0
1.926 0.0 0.0 0.0
1.928 0.0 0.0 0.0
1.929 0.0 0.0 0.0
1.930 0.0 0.0 0.0
1.931 0.0 0.0 0.0
1.986 0.0 0.0 0.0
1.988 0.0 0.0 0.0
1.990 0.0 0.0 0.0
2.046 0.0 0.0 0.0
2.049 0.0 0.0 0.0
2.100 0.0 0.0 0.0
2.103 0.0 0.0 0.0
2.106 0.0 0.0 0.0
2.107 0.0 0.0 0.0
2.229 0.0 0.0 0.0
2.230 0.0 0.0 0.0
2.233 0.0 0.0 0.0
2.234 0.0 0.0 0.0
2.235 0.0 0.0 0.0
2.237 0.0 0.0 0.0
2.294 0.0 0.0 0.0
2.295 0.0 0.0 0.0
2.297 0.0 0.0 0.0
2.351 0.0 0.0 0.0
2.353 0.0 0.0 0.0
2.355 0.0 0.0 0.0
2.436 0.0 0.0 0.0
2.437 0.0 0.0 0.0
2.438 0.0 0.0 0.0
2.440 0.0 0.0 0.0
2.505 0.0 0.0 0.0
2.506 0.0 0.0 0.0
2.509 0.0 0.0 0.0
2.637 0.0 0.0 0.0
2.639 0.0 0.0 0.0
2.640 0.0 0.0 0.0
2.643 0.0 0.0 0.0
2.644 0.0 0.0 0.0
2.647 0.0 0.0 0.0
2.651 0.0 0.0 0.0
2.694 0.0 0.0 0.0
2.698 0.0 0.0 0.0
2.701 0.0 0.0 0.0
2.843 0.0 0.0 0.0
2.845 0.0 0.0 0.0
2.846 0.0 0.0 0.0
2.848 0.0 0.0 0.0
2.851 0.0 0.0 0.0
2.852 0.0 0.0 0.0
2.855 0.0 0.0 0.0
2.856 0.0 0.0 0.0
2.897 0.0 0.0 0.0
2.900 0.0 0.0 0.0
3.048 0.0 0.0 0.0
3.049 0.0 0.0 0.0
3.051 0.0 0.0 0.0
3.054 0.0 0.0 0.0
3.055 0.0 0.0 0.0
3.057 0.0 0.0 0.0
3.059 0.0 0.0 0.0
3.061 0.0 0.0 0.0
3.116 0.0 0.0 0.0
3.118 0.0 0.0 0.0
3.120 0.0 0.0 0.0
3.370 0.0 0.0 0.0
3.371 0.0 0.0 0.0
3.374 0.0 0.0 0.0
3.376 0.0 0.0 0.0
3.377 0.0 0.0 0.0
3.379 0.0 0.0 0.0
3.380 0.0 0.0 0.0
3.382 0.0 0.0 0.0
3.384 0.0 0.0 0.0
3.385 0.0 0.0 0.0
3.387 0.0 0.0 0.0
3.388 0.0 0.0 0.0
3.432 0.0 0.0 0.0
3.433 0.0 0.0 0.0
3.436 0.0 0.0 0.0
3.438 0.0 0.0 0.0
3.484 0.0 0.0 0.0
3.486 0.0 0.0 0.0
3.488 0.0 0.0 0.0
3.532 0.0 0.0 0.0
3.534 0.0 0.0 0.0
3.665 0.0 0.0 0.0
3.668 0.0 0.0 0.0
3.670 0.0 0.0 0.0
3.671 0.0 0.0 0.0
3.672 0.0 0.0 0.0
3.675 0.0 0.0 0.0
3.676 0.0 0.0 0.0
3.727 0.0 0.0 0.0
3.730 0.0 0.0 0.0
3.734 0.0 0.0 0.0
3.782 0.0 0.0 0.0
3.783 0.0 0.0 0.0
3.785 0.0 0.0 0.0
3.828 0.0 0.0 0.0
3.830 0.0 0.0 0.0
3.881 0.0 0.0 0.0
3.885 0.0 0.0 0.0
3.939 0.0 0.0 0.0
3.940 0.0 0.0 0.0
3.942 0.0 0.0 0.0
4.073 0.0 0.0 0.0
4.075 0.0 0.0 0.0
4.077 0.0 0.0 0.0
4.078 0.0 0.0 0.0
4.079 0.0 0.0 0.0
4.082 0.0 0.0 0.0
4.083 0.0 0.0 0.0
4.137 0.0 0.0 0.0
4.138 0.0 0.0 0.0
4.139 0.0 0.0 0.0
4.189 0.0 0.0 0.0
4.190 0.0 0.0 0.0
4.192 0.0 0.0 0.0
4.240 0.0 0.0 0.0
4.241 0.0 0.0 0.0
4.395 0.0 0.0 0.0
4.396 0.0 0.0 0.0
4.398 0.0 0.0 0.0
4.401 0.0 0.0 0.0
4.402 0.0 0.0 0.0
4.404 0.0 0.0 0.0
4.406 0.0 0.0 0.0
4.408 0.0 0.0 0.0
4.524 0.0 0.0 0.0
4.526 0.0 0.0 0.0
4.527 0.0 0.0 0.0
4.529 0.0 0.0 0.0
4.531 0.0 0.0 0.0
4.588 0.0 0.0 0.0
4.589 0.0 0.0 0.0
4.590 0.0 0.0 0.0
4.592 0.0 0.0 0.0
4.594 0.0 0.0 0.0
4.643 0.0 0.0 0.0
4.645 0.0 0.0 0.0
4.647 0.0 0.0 0.0
4.794 0.0 0.0 0.0
4.797 0.0 0.0 0.0
4.799 0.0 0.0 0.0
4.801 0.0 0.0 0.0
4.804 0.0 0.0 0.0
4.806 0.0 0.0 0.0
4.808 0.0 0.0 0.0
4.854 0.0 0.0 0.0
4.855 0.0 0.0 0.0
4.857 0.0 0.0 0.0
4.911 0.0 0.0 0.0
4.912 0.0 0.0 0.0
4.914 0.0 0.0 0.0
4.998 0.0 0.0 0.0
4.999 0.0 0.0 0.0
4.999 0.0 0.0 0.0
4.999 0.0 0.0 0.0
5.052 0.0 0.0 0.0
5.053 0.0 0.0 0.0
5.055 0.0 0.0 0.0
5.298 0.0 0.0 0.0
5.299 0.0 0.0 0.0
5.301 0.0 0.0 0.0
5.302 0.0 0.0 0.0
5.304 0.0 0.0 0.0
5.306 0.0 0.0 0.0
5.309 0.0 0.0 0.0
5.310 0.0 0.0 0.0
5.312 0.0 0.0 0.0
5.313 0.0 0.0 0.0
5.316 0.0 0.0 0.0
5.317 0.0 0.0 0.0
5.318 0.0 0.0 0.0
5.404 0.0 0.0 0.0
5.405 0.0 0.0 0.0
5.406 0.0 0.0 0.0
5.410 0.0 0.0 0.0
5.412 0.0 0.0 0.0
5.456 0.0 0.0 0.0
5.458 0.0 0.0 0.0
5.514 0.0 0.0 0.0
5.516 0.0 0.0 0.0
5.520 0.0 0.0 0.0
5.614 0.0 0.0 0.0
5.616 0.0 0.0 0.0
5.621 0.0 0.0 0.0
5.622 0.0 0.0 0.0
5.623 0.0 0.0 0.0
5.812 0.0 0.0 0.0
5.814 0.0 0.0 0.0
5.815 0.0 0.0 0.0
5.816 0.0 0.0 0.0
5.819 0.0 0.0 0.0
5.820 0.0 0.0 0.0
5.822 0.0 0.0 0.0
5.824 0.0 0.0 0.0
5.825 0.0 0.0 0.0
5.828 0.0 0.0 0.0
5.915 0.0 0.0 0.0
5.918 0.0 0.0 0.0
5.920 0.0 0.0 0.0
5.921 0.0 0.0 0.0
5.922 0.0 0.0 0.0
5.980 0.0 0.0 0.0
5.982 0.0 0.0 0.0
5.984 0.0 0.0 0.0
6.033 0.0 0.0 0.0
6.035 0.0 0.0 0.0
6.037 0.0 0.0 0.0
6.091 0.0 0.0 0.0
6.093 0.0 0.0 0.0
6.094 0.0 0.0 0.0
6.230 0.0 0.0 0.0
6.232 0.0 0.0 0.0
6.235 0.0 0.0 0.0
6.238 0.0 0.0 0.0
6.239 0.0 0.0 0.0
6.241 0.0 0.0 0.0
6.242 0.0 0.0 0.0
6.324 0.0 0.0 0.0
6.326 0.0 0.0 0.0
6.328 0.0 0.0 0.0
6.329 0.0 0.0 0.0
6.329 0.0 0.0 0.0
6.372 0.0 0.0 0.0
6.372 0.0 0.0 0.0
6.535 0.0 0.0 0.0
6.536 0.0 0.0 0.0
6.539 0.0 0.0 0.0
6.541 0.0 0.0 0.0
6.542 0.0 0.0 0.0
6.543 0.0 0.0 0.0
6.545 0.0 0.0 0.0
6.546 0.0 0.0 0.0
6.631 0.0 0.0 0.0
6.635 0.0 0.0 0.0
6.637 0.0 0.0 0.0
6.697 0.0 0.0 0.0
6.699 0.0 0.0 0.0
6.700 0.0 0.0 0.0
6.701 0.0 0.0 0.0
6.705 0.0 0.0 0.0
6.780 0.0 0.0 0.0
6.781 0.0 0.0 0.0
6.782 0.0 0.0 0.0
6.953 0.0 0.0 0.0
6.955 0.0 0.0 0.0
6.959 0.0 0.0 0.0
6.960 0.0 0.0 0.0
6.962 0.0 0.0 0.0
6.964 0.0 0.0 0.0
6.967 0.0 0.0 0.0
6.967 0.0 0.0 0.0
6.968 0.0 0.0 0.0
6.969 0.0 0.0 0.0
7.053 0.0 0.0 0.0
7.054 0.0 0.0 0.0
7.055 0.0 0.0 0.0
7.055 0.0 0.0 0.0
7.056 0.0 0.0 0.0
7.107 0.0 0.0 0.0
7.110 0.0 0.0 0.0
7.111 0.0 0.0 0.0
7.247 0.0 0.0 0.0
7.250 0.0 0.0 0.0
7.253 0.0 0.0 0.0
7.255 0.0 0.0 0.0
7.257 0.0 0.0 0.0
7.258 0.0 0.0 0.0
7.259 0.0 0.0 0.0
7.352 0.0 0.0 0.0
7.354 0.0 0.0 0.0
7.357 0.0 0.0 0.0
7.358 0.0 0.0 0.0
7.361 0.0 0.0 0.0
7.405 0.0 0.0 0.0
7.407 0.0 0.0 0.0
7.409 0.0 0.0 0.0
7.457 0.0 0.0 0.0
7.459 0.0 0.0 0.0
7.553 0.0 0.0 0.0
7.554 0.0 0.0 0.0
7.557 0.0 0.0 0.0
7.558 0.0 0.0 0.0
7.560 0.0 0.0 0.0
7.626 0.0 0.0 0.0
7.629 0.0 0.0 0.0
7.631 0.0 0.0 0.0
7.689 0.0 0.0 0.0
7.690 0.0 0.0 0.0
7.692 0.0 0.0 0.0
7.754 0.0 0.0 0.0
7.756 0.0 0.0 0.0
7.757 0.0 0.0 0.0
7.862 0.0 0.0 0.0
7.863 0.0 0.0 0.0
7.865 0.0 0.0 0.0
7.867 0.0 0.0 0.0
7.870 0.0 0.0 0.0
7.872 0.0 0.0 0.0
7.874 0.0 0.0 0.0
7.909 0.0 0.0 0.0
7.910 0.0 0.0 0.0
7.961 0.0 0.0 0.0
7.963 0.0 0.0 0.0
8.073 0.0 0.0 0.0
8.075 0.0 0.0 0.0
8.077 0.0 0.0 0.0
8.078 0.0 0.0 0.0
8.080 0.0 0.0 0.0
8.082 0.0 0.0 0.0
8.133 0.0 0.0 0.0
8.135 0.0 0.0 0.0
8.137 0.0 0.0 0.0
8.268 0.0 0.0 0.0
8.270 0.0 0.0 0.0
8.272 0.0 0.0 0.0
8.274 0.0 0.0 0.0
8.277 0.0 0.0 0.0
8.279 0.0 0.0 0.0
8.281 0.0 0.0 0.0
8.319 0.0 0.0 0.0
8.320 0.0 0.0 0.0
8.482 0.0 0.0 0.0
8.483 0.0 0.0 0.0
8.485 0.0 0.0 0.0
8.487 0.0 0.0 0.0
8.489 0.0 0.0 0.0
8.491 0.0 0.0 0.0
8.492 0.0 0.0 0.0
8.494 0.0 0.0 0.0
8.542 0.0 0.0 0.0
8.545 0.0 0.0 0.0
8.546 0.0 0.0 0.0
8.607 0.0 0.0 0.0
8.609 0.0 0.0 0.0
8.610 0.0 0.0 0.0
8.656 0.0 0.0 0.0
8.657 0.0 0.0 0.0
8.657 0.0 0.0 0.0
8.706 0.0 0.0 0.0
8.707 0.0 0.0 0.0
8.708 0.0 0.0 0.0
8.781 0.0 0.0 0.0
8.783 0.0 0.0 0.0
8.786 0.0 0.0 0.0
8.788 0.0 0.0 0.0
8.842 0.0 0.0 0.0
8.843 0.0 0.0 0.0
8.900 0.0 0.0 0.0
8.902 0.0 0.0 0.0
8.903 0.0 0.0 0.0
8.968 0.0 0.0 0.0
8.970 0.0 0.0 0.0
8.972 0.0 0.0 0.0
9.034 0.0 0.0 0.0
9.037 0.0 0.0 0.0
9.038 0.0 0.0 0.0
9.193 0.0 0.0 0.0
9.194 0.0 0.0 0.0
9.196 0.0 0.0 0.0
9.197 0.0 0.0 0.0
9.199 0.0 0.0 0.0
9.200 0.0 0.0 0.0
9.202 0.0 0.0 0.0
9.203 0.0 0.0 0.0
9.205 0.0 0.0 0.0
9.316 0.0 0.0 0.0
9.318 0.0 0.0 0.0
9.320 0.0 0.0 0.0
9.321 0.0 0.0 0.0
9.323 0.0 0.0 0.0
9.362 0.0 0.0 0.0
9.364 0.0 0.0 0.0
9.366 0.0 0.0 0.0
9.368 0.0 0.0 0.0
9.498 0.0 0.0 0.0
9.499 0.0 0.0 0.0
9.501 0.0 0.0 0.0
9.502 0.0 0.0 0.0
9.505 0.0 0.0 0.0
9.507 0.0 0.0 0.0
9.563 0.0 0.0 0.0
9.564 0.0 0.0 0.0
9.566 0.0 0.0 0.0
9.703 0.0 0.0 0.0
9.705 0.0 0.0 0.0
9.707 0.0 0.0 0.0
9.709 0.0 0.0 0.0
9.712 0.0 0.0 0.0
9.713 0.0 0.0 0.0
9.715 0.0 0.0 0.0
9.716 0.0 0.0 0.0
9.813 0.0 0.0 0.0
9.814 0.0 0.0 0.0
9.816 0.0 0.0 0.0
9.820 0.0 0.0 0.0
9.829 0.0 0.0 0.0
10.020 0.0 0.0 0.0
10.021 0.0 0.0 0.0
10.024 0.0 0.0 0.0
10.025 0.0 0.0 0.0
10.028 0.0 0.0 0.0
10.029 0.0 0.0 0.0
10.034 0.0 0.0 0.0
10.037 0.0 0.0 0.0
10.039 0.0 0.0 0.0
10.040 0.0 0.0 0.0
10.120 0.0 0.0 0.0
10.121 0.0 0.0 0.0
10.123 0.0 0.0 0.0
10.125 0.0 0.0 0.0
10.127 0.0 0.0 0.0
10.182 0.0 0.0 0.0
10.184 0.0 0.0 0.0
10.185 0.0 0.0 0.0
10.237 0.0 0.0 0.0
10.239 0.0 0.0 0.0
10.240 0.0 0.0 0.0
10.324 0.0 0.0 0.0
10.325 0.0 0.0 0.0
10.328 0.0 0.0 0.0
10.330 0.0 0.0 0.0
10.331 0.0 0.0 0.0
10.477 0.0 0.0 0.0
10.479 0.0 0.0 0.0
10.491 0.0 0.0 0.0
10.492 0.0 0.0 0.0
10.493 0.0 0.0 0.0
10.495 0.0 0.0 0.0
10.557 0.0 0.0 0.0
10.589 0.0 0.0 0.0
10.727 0.0 0.0 0.0
10.731 0.0 0.0 0.0
10.732 0.0 0.0 0.0
10.735 0.0 0.0 0.0
10.737 0.0 0.0 0.0
10.741 0.0 0.0 0.0
10.792 0.0 0.0 0.0
10.794 0.0 0.0 0.0
10.795 0.0 0.0 0.0
10.797 0.0 0.0 0.0
10.799 0.0 0.0 0.0
10.800 0.0 0.0 0.0
10.802 0.0 0.0 0.0
10.804 0.0 0.0 0.0
10.804 0.0 0.0 0.0
10.847 0.0 0.0 0.0
10.848 0.0 0.0 0.0
10.851 0.0 0.0 0.0
10.932 0.0 0.0 0.0
10.934 0.0 0.0 0.0
10.935 0.0 0.0 0.0
10.937 0.0 0.0 0.0
10.996 0.0 0.0 0.0
10.997 0.0 0.0 0.0
10.998 0.0 0.0 0.0
11.054 0.0 0.0 0.0
11.056 0.0 0.0 0.0
11.057 0.0 0.0 0.0
11.194 0.0 0.0 0.0
11.196 0.0 0.0 0.0
11.198 0.0 0.0 0.0
11.199 0.0 0.0 0.0
11.201 0.0 0.0 0.0
11.209 0.0 0.0 0.0
11.210 0.0 0.0 0.0
11.211 0.0 0.0 0.0
11.341 0.0 0.0 0.0
11.343 0.0 0.0 0.0
11.344 0.0 0.0 0.0
11.346 0.0 0.0 0.0
11.347 0.0 0.0 0.0
11.348 0.0 0.0 0.0
11.350 0.0 0.0 0.0
11.398 0.0 0.0 0.0
11.399 0.0 0.0 0.0
11.547 0.0 0.0 0.0
11.549 0.0 0.0 0.0
11.551 0.0 0.0 0.0
11.592 0.0 0.0 0.0
11.593 0.0 0.0 0.0
11.595 0.0 0.0 0.0
11.596 0.0 0.0 0.0
11.597 0.0 0.0 0.0
11.614 0.0 0.0 0.0
11.615 0.0 0.0 0.0
11.855 0.0 0.0 0.0
11.858 0.0 0.0 0.0
11.860 0.0 0.0 0.0
11.863 0.0 0.0 0.0
11.865 0.0 0.0 0.0
11.867 0.0 0.0 0.0
11.870 0.0 0.0 0.0
11.872 0.0 0.0 0.0
11.874 0.0 0.0 0.0
11.875 0.0 0.0 0.0
11.877 0.0 0.0 0.0
11.878 0.0 0.0 0.0
11.880 0.0 0.0 0.0
11.914 0.0 0.0 0.0
11.916 0.0 0.0 0.0
11.919 0.0 0.0 0.0
12.013 0.0 0.0 0.0
12.015 0.0 0.0 0.0
12.016 0.0 0.0 0.0
12.056 0.0 0.0 0.0
12.058 0.0 0.0 0.0
12.060 0.0 0.0 0.0
12.061 0.0 0.0 0.0
12.113 0.0 0.0 0.0
12.114 0.0 0.0 0.0
12.116 0.0 0.0 0.0
12.280 0.0 0.0 0.0
12.282 0.0 0.0 0.0
12.284 0.0 0.0 0.0
12.286 0.0 0.0 0.0
12.288 0.0 0.0 0.0
12.290 0.0 0.0 0.0
12.291 0.0 0.0 0.0
12.295 0.0 0.0 0.0
12.366 0.0 0.0 0.0
12.367 0.0 0.0 0.0
12.369 0.0 0.0 0.0
12.372 0.0 0.0 0.0
12.375 0.0 0.0 0.0
12.619 0.0 0.0 0.0
12.620 0.0 0.0 0.0
12.621 0.0 0.0 0.0
12.622 0.0 0.0 0.0
12.624 0.0 0.0 0.0
12.625 0.0 0.0 0.0
12.627 0.0 0.0 0.0
12.628 0.0 0.0 0.0
12.629 0.0 0.0 0.0
12.630 0.0 0.0 0.0
12.632 0.0 0.0 0.0
12.634 0.0 0.0 0.0
12.636 0.0 0.0 0.0
12.679 0.0 0.0 0.0
12.680 0.0 0.0 0.0
12.741 0.0 0.0 0.0
12.743 0.0 0.0 0.0
12.745 0.0 0.0 0.0
12.911 0.0 0.0 0.0
12.913 0.0 0.0 0.0
12.914 0.0 0.0 0.0
12.918 0.0 0.0 0.0
12.919 0.0 0.0 0.0
12.921 0.0 0.0 0.0
12.923 0.0 0.0 0.0
12.925 0.0 0.0 0.0
13.022 0.0 0.0 0.0
13.023 0.0 0.0 0.0
13.024 0.0 0.0 0.0
13.026 0.0 0.0 0.0
13.028 0.0 0.0 0.0
13.035 0.0 0.0 0.0
13.035 0.0 0.0 0.0
13.224 0.0 0.0 0.0
13.226 0.0 0.0 0.0
13.227 0.0 0.0 0.0
13.228 0.0 0.0 0.0
13.229 0.0 0.0 0.0
13.230 0.0 0.0 0.0
13.231 0.0 0.0 0.0
13.233 0.0 0.0 0.0
13.256 0.0 0.0 0.0
13.257 0.0 0.0 0.0
13.258 0.0 0.0 0.0
13.314 0.0 0.0 0.0
13.315 0.0 0.0 0.0
13.317 0.0 0.0 0.0
13.426 0.0 0.0 0.0
13.428 0.0 0.0 0.0
13.429 0.0 0.0 0.0
13.432 0.0 0.0 0.0
13.459 0.0 0.0 0.0
13.462 0.0 0.0 0.0
13.464 0.0 0.0 0.0
13.631 0.0 0.0 0.0
13.632 0.0 0.0 0.0
13.633 0.0 0.0 0.0
13.635 0.0 0.0 0.0
13.636 0.0 0.0 0.0
13.638 0.0 0.0 0.0
13.639 0.0 0.0 0.0
13.831 0.0 0.0 0.0
13.836 0.0 0.0 0.0
13.837 0.0 0.0 0.0
13.848 0.0 0.0 0.0
13.849 0.0 0.0 0.0
13.854 0.0 0.0 0.0
13.858 0.0 0.0 0.0
13.859 0.0 0.0 0.0
13.860 0.0 0.0 0.0
13.861 0.0 0.0 0.0
13.868 0.0 0.0 0.0
13.870 0.0 0.0 0.0
13.872 0.0 0.0 0.0
13.925 0.0 0.0 0.0
13.927 0.0 0.0 0.0
13.928 0.0 0.0 0.0
13.930 0.0 0.0 0.0
13.949 0.0 0.0 0.0
14.036 0.0 0.0 0.0
14.037 0.0 0.0 0.0
14.040 0.0 0.0 0.0
14.057 0.0 0.0 0.0
14.059 0.0 0.0 0.0
14.112 0.0 0.0 0.0
14.113 0.0 0.0 0.0
14.115 0.0 0.0 0.0
14.239 0.0 0.0 0.0
14.241 0.0 0.0 0.0
14.244 0.0 0.0 0.0
14.245 0.0 0.0 0.0
14.246 0.0 0.0 0.0
14.274 0.0 0.0 0.0
14.277 0.0 0.0 0.0
14.279 0.0 0.0 0.0
14.331 0.0 0.0 0.0
14.335 0.0 0.0 0.0
14.336 0.0 0.0 0.0
14.438 0.0 0.0 0.0
14.439 0.0 0.0 0.0
14.441 0.0 0.0 0.0
14.444 0.0 0.0 0.0
14.648 0.0 0.0 0.0
14.649 0.0 0.0 0.0
14.650 0.0 0.0 0.0
14.651 0.0 0.0 0.0
14.654 0.0 0.0 0.0
14.656 0.0 0.0 0.0
14.657 0.0 0.0 0.0
14.658 0.0 0.0 0.0
14.659 0.0 0.0 0.0
14.661 0.0 0.0 0.0
14.662 0.0 0.0 0.0
14.853 0.0 0.0 0.0
14.855 0.0 0.0 0.0
14.856 0.0 0.0 0.0
14.857 0.0 0.0 0.0
14.859 0.0 0.0 0.0
14.860 0.0 0.0 0.0
14.861 0.0 0.0 0.0
14.863 0.0 0.0 0.0
14.866 0.0 0.0 0.0
14.867 0.0 0.0 0.0
14.901 0.0 0.0 0.0
14.902 0.0 0.0 0.0
15.129 0.0 0.0 0.0
15.133 0.0 0.0 0.0
15.134 0.0 0.0 0.0
15.137 0.0 0.0 0.0
15.140 0.0 0.0 0.0
15.142 0.0 0.0 0.0
15.143 0.0 0.0 0.0
15.143 0.0 0.0 0.0
15.144 0.0 0.0 0.0
15.144 0.0 0.0 0.0
15.145 0.0 0.0 0.0
15.145 0.0 0.0 0.0
15.146 0.0 0.0 0.0
15.253 0.0 0.0 0.0
15.254 0.0 0.0 0.0
15.256 0.0 0.0 0.0
15.257 0.0 0.0 0.0
15.259 0.0 0.0 0.0
15.455 0.0 0.0 0.0
15.455 0.0 0.0 0.0
15.455 0.0 0.0 0.0
15.455 0.0 0.0 0.0
15.456 0.0 0.0 0.0
15.456 0.0 0.0 0.0
15.458 0.0 0.0 0.0
15.458 0.0 0.0 0.0
15.459 0.0 0.0 0.0
15.460 0.0 0.0 0.0
15.463 0.0 0.0 0.0
15.541 0.0 0.0 0.0
15.542 0.0 0.0 0.0
15.543 0.0 0.0 0.0
15.545 0.0 0.0 0.0
15.546 0.0 0.0 0.0
15.596 0.0 0.0 0.0
15.598 0.0 0.0 0.0
15.753 0.0 0.0 0.0
15.755 0.0 0.0 0.0
15.756 0.0 0.0 0.0
15.757 0.0 0.0 0.0
15.759 0.0 0.0 0.0
15.760 0.0 0.0 0.0
15.760 0.0 0.0 0.0
15.762 0.0 0.0 0.0
15.862 0.0 0.0 0.0
15.863 0.0 0.0 0.0
15.865 0.0 0.0 0.0
15.866 0.0 0.0 0.0
15.867 0.0 0.0 0.0
15.919 0.0 0.0 0.0
15.920 0.0 0.0 0.0
15.922 0.0 0.0 0.0
15.971 0.0 0.0 0.0
15.972 0.0 0.0 0.0
15.976 0.0 0.0 0.0
16.063 0.0 0.0 0.0
16.064 0.0 0.0 0.0
16.066 0.0 0.0 0.0
16.068 0.0 0.0 0.0
16.116 0.0 0.0 0.0
16.119 0.0 0.0 0.0
16.120 0.0 0.0 0.0
16.173 0.0 0.0 0.0
16.175 0.0 0.0 0.0
16.177 0.0 0.0 0.0
16.264 0.0 0.0 0.0
16.264 0.0 0.0 0.0
16.265 0.0 0.0 0.0
16.268 0.0 0.0 0.0
16.322 0.0 0.0 0.0
16.335 0.0 0.0 0.0
16.338 0.0 0.0 0.0
16.566 0.0 0.0 0.0
16.567 0.0 0.0 0.0
16.568 0.0 0.0 0.0
16.570 0.0 0.0 0.0
16.571 0.0 0.0 0.0
16.574 0.0 0.0 0.0
16.575 0.0 0.0 0.0
16.577 0.0 0.0 0.0
16.578 0.0 0.0 0.0
16.579 0.0 0.0 0.0
16.580 0.0 0.0 0.0
16.581 0.0 0.0 0.0
16.581 0.0 0.0 0.0
16.626 0.0 0.0 0.0
16.628 0.0 0.0 0.0
16.683 0.0 0.0 0.0
16.685 0.0 0.0 0.0
16.687 0.0 0.0 0.0
16.739 0.0 0.0 0.0
16.741 0.0 0.0 0.0
16.742 0.0 0.0 0.0
16.875 0.0 0.0 0.0
16.877 0.0 0.0 0.0
16.879 0.0 0.0 0.0
16.880 0.0 0.0 0.0
16.882 0.0 0.0 0.0
16.884 0.0 0.0 0.0
16.885 0.0 0.0 0.0
16.951 0.0 0.0 0.0
16.952 0.0 0.0 0.0
16.953 0.0 0.0 0.0
17.001 0.0 0.0 0.0
17.002 0.0 0.0 0.0
17.005 0.0 0.0 0.0
17.006 0.0 0.0 0.0
17.079 0.0 0.0 0.0
17.079 0.0 0.0 0.0
17.186 0.0 0.0 0.0
17.187 0.0 0.0 0.0
17.188 0.0 0.0 0.0
17.190 0.0 0.0 0.0
17.191 0.0 0.0 0.0
17.193 0.0 0.0 0.0
17.194 0.0 0.0 0.0
17.287 0.0 0.0 0.0
17.288 0.0 0.0 0.0
17.317 0.0 0.0 0.0
17.318 0.0 0.0 0.0
17.320 0.0 0.0 0.0
17.321 0.0 0.0 0.0
17.382 0.0 0.0 0.0
17.385 0.0 0.0 0.0
17.387 0.0 0.0 0.0
17.389 0.0 0.0 0.0
