Time RPM1 RPM2 RPM3
7.536 0.0 0.0 0.0
7.662 0.0 0.0 0.0
7.664 0.0 0.0 0.0
7.666 0.0 0.0 0.0
7.667 0.0 0.0 0.0
7.669 0.0 0.0 0.0
7.670 0.0 0.0 0.0
7.672 0.0 0.0 0.0
7.675 0.0 0.0 0.0
7.860 0.0 0.0 0.0
7.861 0.0 0.0 0.0
7.863 0.0 0.0 0.0
7.864 0.0 0.0 0.0
7.865 0.0 0.0 0.0
7.866 0.0 0.0 0.0
7.868 0.0 0.0 0.0
7.869 0.0 0.0 0.0
7.871 0.0 0.0 0.0
7.872 0.0 0.0 0.0
7.938 0.0 0.0 0.0
7.939 0.0 0.0 0.0
8.071 0.0 0.0 0.0
8.072 0.0 0.0 0.0
8.073 0.0 0.0 0.0
8.075 0.0 0.0 0.0
8.076 0.0 0.0 0.0
8.078 0.0 0.0 0.0
8.079 0.0 0.0 0.0
8.082 0.0 0.0 0.0
8.141 0.0 0.0 0.0
8.143 0.0 0.0 0.0
8.145 0.0 0.0 0.0
8.167 0.0 0.0 0.0
8.171 0.0 0.0 0.0
8.222 0.0 0.0 0.0
8.223 0.0 0.0 0.0
8.224 0.0 0.0 0.0
8.376 0.0 0.0 0.0
8.377 0.0 0.0 0.0
8.379 0.0 0.0 0.0
8.381 0.0 0.0 0.0
8.383 0.0 0.0 0.0
8.384 0.0 0.0 0.0
8.386 0.0 0.0 0.0
8.387 0.0 0.0 0.0
8.474 0.0 0.0 0.0
8.477 0.0 0.0 0.0
8.478 0.0 0.0 0.0
8.480 0.0 0.0 0.0
8.482 0.0 0.0 0.0
8.549 0.0 0.0 0.0
8.552 0.0 0.0 0.0
8.574 0.0 0.0 0.0
8.575 0.0 0.0 0.0
8.577 0.0 0.0 0.0
8.621 0.0 0.0 0.0
8.624 0.0 0.0 0.0
8.667 0.0 0.0 0.0
8.671 0.0 0.0 0.0
8.754 0.0 0.0 0.0
8.758 0.0 0.0 0.0
8.760 0.0 0.0 0.0
8.766 0.0 0.0 0.0
8.769 0.0 0.0 0.0
8.884 0.0 0.0 0.0
8.886 0.0 0.0 0.0
8.888 0.0 0.0 0.0
8.889 0.0 0.0 0.0
8.891 0.0 0.0 0.0
8.893 0.0 0.0 0.0
8.954 0.0 0.0 0.0
8.957 0.0 0.0 0.0
8.994 0.0 0.0 0.0
8.996 0.0 0.0 0.0
8.998 0.0 0.0 0.0
8.999 0.0 0.0 0.0
9.046 0.0 0.0 0.0
9.048 0.0 0.0 0.0
9.193 0.0 0.0 0.0
9.196 0.0 0.0 0.0
9.199 0.0 0.0 0.0
9.201 0.0 0.0 0.0
9.202 0.0 0.0 0.0
9.205 0.0 0.0 0.0
9.208 0.0 0.0 0.0
9.246 0.0 0.0 0.0
9.248 0.0 0.0 0.0
9.249 0.0 0.0 0.0
9.295 0.0 0.0 0.0
9.296 0.0 0.0 0.0
9.296 0.0 0.0 0.0
9.393 0.0 0.0 0.0
9.394 0.0 0.0 0.0
9.395 0.0 0.0 0.0
9.395 0.0 0.0 0.0
9.396 0.0 0.0 0.0
9.454 0.0 0.0 0.0
9.454 0.0 0.0 0.0
9.611 0.0 0.0 0.0
9.611 0.0 0.0 0.0
9.613 0.0 0.0 0.0
9.613 0.0 0.0 0.0
9.614 0.0 0.0 0.0
9.614 0.0 0.0 0.0
9.615 0.0 0.0 0.0
9.615 0.0 0.0 0.0
9.819 0.0 0.0 0.0
9.821 0.0 0.0 0.0
9.822 0.0 0.0 0.0
9.824 0.0 0.0 0.0
9.824 0.0 0.0 0.0
9.825 0.0 0.0 0.0
9.828 0.0 0.0 0.0
9.829 0.0 0.0 0.0
9.832 0.0 0.0 0.0
9.833 0.0 0.0 0.0
9.881 0.0 0.0 0.0
9.882 0.0 0.0 0.0
9.884 0.0 0.0 0.0
9.976 0.0 0.0 0.0
9.979 0.0 0.0 0.0
9.980 0.0 0.0 0.0
9.982 0.0 0.0 0.0
10.019 0.0 0.0 0.0
10.019 0.0 0.0 0.0
10.021 0.0 0.0 0.0
10.022 0.0 0.0 0.0
10.116 0.0 0.0 0.0
10.119 0.0 0.0 0.0
10.120 0.0 0.0 0.0
10.121 0.0 0.0 0.0
10.123 0.0 0.0 0.0
10.170 0.0 0.0 0.0
10.172 0.0 0.0 0.0
10.218 0.0 0.0 0.0
10.219 0.0 0.0 0.0
10.221 0.0 0.0 0.0
10.267 0.0 0.0 0.0
10.269 0.0 0.0 0.0
10.491 0.0 0.0 0.0
10.494 0.0 0.0 0.0
10.496 0.0 0.0 0.0
10.498 0.0 0.0 0.0
10.499 0.0 0.0 0.0
10.500 0.0 0.0 0.0
10.502 0.0 0.0 0.0
10.503 0.0 0.0 0.0
10.696 0.0 0.0 0.0
10.698 0.0 0.0 0.0
10.700 0.0 0.0 0.0
10.703 0.0 0.0 0.0
10.704 0.0 0.0 0.0
10.705 0.0 0.0 0.0
10.707 0.0 0.0 0.0
10.708 0.0 0.0 0.0
10.711 0.0 0.0 0.0
10.712 0.0 0.0 0.0
10.879 0.0 0.0 0.0
10.883 0.0 0.0 0.0
10.884 0.0 0.0 0.0
10.888 0.0 0.0 0.0
10.890 0.0 0.0 0.0
10.892 0.0 0.0 0.0
10.893 0.0 0.0 0.0
10.894 0.0 0.0 0.0
10.896 0.0 0.0 0.0
10.897 0.0 0.0 0.0
11.133 0.0 0.0 0.0
11.135 0.0 0.0 0.0
11.136 0.0 0.0 0.0
11.137 0.0 0.0 0.0
11.139 0.0 0.0 0.0
11.141 0.0 0.0 0.0
11.178 0.0 0.0 0.0
11.179 0.0 0.0 0.0
11.180 0.0 0.0 0.0
11.182 0.0 0.0 0.0
11.183 0.0 0.0 0.0
11.242 0.0 0.0 0.0
11.245 0.0 0.0 0.0
11.247 0.0 0.0 0.0
11.249 0.0 0.0 0.0
11.252 0.0 0.0 0.0
11.255 0.0 0.0 0.0
11.256 0.0 0.0 0.0
11.257 0.0 0.0 0.0
11.260 0.0 0.0 0.0
11.263 0.0 0.0 0.0
11.516 0.0 0.0 0.0
11.518 0.0 0.0 0.0
11.519 0.0 0.0 0.0
11.520 0.0 0.0 0.0
11.522 0.0 0.0 0.0
11.523 0.0 0.0 0.0
11.524 0.0 0.0 0.0
11.527 0.0 0.0 0.0
11.527 0.0 0.0 0.0
11.531 0.0 0.0 0.0
11.672 0.0 0.0 0.0
11.673 0.0 0.0 0.0
11.675 0.0 0.0 0.0
11.676 0.0 0.0 0.0
11.679 0.0 0.0 0.0
11.681 0.0 0.0 0.0
11.682 0.0 0.0 0.0
11.684 0.0 0.0 0.0
11.685 0.0 0.0 0.0
11.686 0.0 0.0 0.0
11.790 0.0 0.0 0.0
11.791 0.0 0.0 0.0
11.792 0.0 0.0 0.0
11.794 0.0 0.0 0.0
11.796 0.0 0.0 0.0
11.804 0.0 0.0 0.0
11.805 0.0 0.0 0.0
11.806 0.0 0.0 0.0
11.999 0.0 0.0 0.0
12.001 0.0 0.0 0.0
12.003 0.0 0.0 0.0
12.005 0.0 0.0 0.0
12.006 0.0 0.0 0.0
12.007 0.0 0.0 0.0
12.010 0.0 0.0 0.0
12.012 0.0 0.0 0.0
12.197 0.0 0.0 0.0
12.199 0.0 0.0 0.0
12.200 0.0 0.0 0.0
12.201 0.0 0.0 0.0
12.202 0.0 0.0 0.0
12.203 0.0 0.0 0.0
12.206 0.0 0.0 0.0
12.207 0.0 0.0 0.0
12.208 0.0 0.0 0.0
12.210 0.0 0.0 0.0
12.213 0.0 0.0 0.0
12.214 0.0 0.0 0.0
12.406 0.0 0.0 0.0
12.411 0.0 0.0 0.0
12.413 0.0 0.0 0.0
12.415 0.0 0.0 0.0
12.416 0.0 0.0 0.0
12.417 0.0 0.0 0.0
12.418 0.0 0.0 0.0
12.419 0.0 0.0 0.0
12.607 0.0 0.0 0.0
12.609 0.0 0.0 0.0
12.610 0.0 0.0 0.0
12.613 0.0 0.0 0.0
12.614 0.0 0.0 0.0
12.616 0.0 0.0 0.0
12.616 0.0 0.0 0.0
12.617 0.0 0.0 0.0
12.620 0.0 0.0 0.0
12.623 0.0 0.0 0.0
12.623 0.0 0.0 0.0
12.809 0.0 0.0 0.0
12.811 0.0 0.0 0.0
12.812 0.0 0.0 0.0
12.814 0.0 0.0 0.0
12.816 0.0 0.0 0.0
12.816 0.0 0.0 0.0
12.817 0.0 0.0 0.0
12.819 0.0 0.0 0.0
12.820 0.0 0.0 0.0
12.821 0.0 0.0 0.0
13.105 0.0 0.0 0.0
13.107 0.0 0.0 0.0
13.110 0.0 0.0 0.0
13.112 0.0 0.0 0.0
13.113 0.0 0.0 0.0
13.117 0.0 0.0 0.0
13.118 0.0 0.0 0.0
13.120 0.0 0.0 0.0
13.123 0.0 0.0 0.0
13.124 0.0 0.0 0.0
13.125 0.0 0.0 0.0
13.125 0.0 0.0 0.0
13.126 0.0 0.0 0.0
13.126 0.0 0.0 0.0
13.127 0.0 0.0 0.0
13.223 0.0 0.0 0.0
13.224 0.0 0.0 0.0
13.225 0.0 0.0 0.0
13.226 0.0 0.0 0.0
13.229 0.0 0.0 0.0
13.243 0.0 0.0 0.0
13.245 0.0 0.0 0.0
13.249 0.0 0.0 0.0
13.288 0.0 0.0 0.0
13.290 0.0 0.0 0.0
13.341 0.0 0.0 0.0
13.342 0.0 0.0 0.0
13.343 0.0 0.0 0.0
13.497 0.0 0.0 0.0
13.499 0.0 0.0 0.0
13.502 0.0 0.0 0.0
13.504 0.0 0.0 0.0
13.505 0.0 0.0 0.0
13.506 0.0 0.0 0.0
13.508 0.0 0.0 0.0
13.512 0.0 0.0 0.0
13.624 0.0 0.0 0.0
13.628 0.0 0.0 0.0
13.630 0.0 0.0 0.0
13.632 0.0 0.0 0.0
13.633 0.0 0.0 0.0
13.648 0.0 0.0 0.0
13.650 0.0 0.0 0.0
13.697 0.0 0.0 0.0
13.700 0.0 0.0 0.0
13.701 0.0 0.0 0.0
13.819 0.0 0.0 0.0
13.820 0.0 0.0 0.0
13.821 0.0 0.0 0.0
13.822 0.0 0.0 0.0
13.824 0.0 0.0 0.0
13.860 0.0 0.0 0.0
13.862 0.0 0.0 0.0
13.863 0.0 0.0 0.0
13.912 0.0 0.0 0.0
13.913 0.0 0.0 0.0
14.023 0.0 0.0 0.0
14.025 0.0 0.0 0.0
14.027 0.0 0.0 0.0
14.057 0.0 0.0 0.0
14.062 0.0 0.0 0.0
14.069 0.0 0.0 0.0
14.072 0.0 0.0 0.0
14.075 0.0 0.0 0.0
14.224 0.0 0.0 0.0
14.225 0.0 0.0 0.0
14.226 0.0 0.0 0.0
14.228 0.0 0.0 0.0
14.229 0.0 0.0 0.0
14.230 0.0 0.0 0.0
14.231 0.0 0.0 0.0
14.314 0.0 0.0 0.0
14.316 0.0 0.0 0.0
14.317 0.0 0.0 0.0
14.318 0.0 0.0 0.0
14.319 0.0 0.0 0.0
14.321 0.0 0.0 0.0
14.369 0.0 0.0 0.0
14.370 0.0 0.0 0.0
14.514 0.0 0.0 0.0
14.515 0.0 0.0 0.0
14.517 0.0 0.0 0.0
14.518 0.0 0.0 0.0
14.521 0.0 0.0 0.0
14.523 0.0 0.0 0.0
14.526 0.0 0.0 0.0
14.528 0.0 0.0 0.0
14.575 0.0 0.0 0.0
14.577 0.0 0.0 0.0
14.720 0.0 0.0 0.0
14.722 0.0 0.0 0.0
14.723 0.0 0.0 0.0
14.727 0.0 0.0 0.0
14.728 0.0 0.0 0.0
14.730 0.0 0.0 0.0
14.732 0.0 0.0 0.0
14.734 0.0 0.0 0.0
14.774 0.0 0.0 0.0
14.775 0.0 0.0 0.0
14.776 0.0 0.0 0.0
15.039 0.0 0.0 0.0
15.041 0.0 0.0 0.0
15.042 0.0 0.0 0.0
15.044 0.0 0.0 0.0
15.045 0.0 0.0 0.0
15.048 0.0 0.0 0.0
15.049 0.0 0.0 0.0
15.050 0.0 0.0 0.0
15.051 0.0 0.0 0.0
15.053 0.0 0.0 0.0
15.054 0.0 0.0 0.0
15.057 0.0 0.0 0.0
15.245 0.0 0.0 0.0
15.245 0.0 0.0 0.0
15.247 0.0 0.0 0.0
15.248 0.0 0.0 0.0
15.249 0.0 0.0 0.0
15.251 0.0 0.0 0.0
15.252 0.0 0.0 0.0
15.253 0.0 0.0 0.0
15.254 0.0 0.0 0.0
15.255 0.0 0.0 0.0
15.256 0.0 0.0 0.0
15.335 0.0 0.0 0.0
15.337 0.0 0.0 0.0
15.338 0.0 0.0 0.0
15.340 0.0 0.0 0.0
15.342 0.0 0.0 0.0
15.381 0.0 0.0 0.0
15.384 0.0 0.0 0.0
15.410 0.0 0.0 0.0
15.459 0.0 0.0 0.0
15.460 0.0 0.0 0.0
15.461 0.0 0.0 0.0
15.543 0.0 0.0 0.0
15.545 0.0 0.0 0.0
15.547 0.0 0.0 0.0
15.549 0.0 0.0 0.0
15.600 0.0 0.0 0.0
15.602 0.0 0.0 0.0
15.603 0.0 0.0 0.0
15.745 0.0 0.0 0.0
15.747 0.0 0.0 0.0
15.748 0.0 0.0 0.0
15.749 0.0 0.0 0.0
15.751 0.0 0.0 0.0
15.752 0.0 0.0 0.0
15.754 0.0 0.0 0.0
15.861 0.0 0.0 0.0
15.864 0.0 0.0 0.0
15.865 0.0 0.0 0.0
15.867 0.0 0.0 0.0
15.869 0.0 0.0 0.0
15.955 0.0 0.0 0.0
15.956 0.0 0.0 0.0
15.958 0.0 0.0 0.0
15.960 0.0 0.0 0.0
15.962 0.0 0.0 0.0
15.964 0.0 0.0 0.0
16.008 0.0 0.0 0.0
16.010 0.0 0.0 0.0
16.157 0.0 0.0 0.0
16.159 0.0 0.0 0.0
16.161 0.0 0.0 0.0
16.163 0.0 0.0 0.0
16.164 0.0 0.0 0.0
16.166 0.0 0.0 0.0
16.168 0.0 0.0 0.0
16.169 0.0 0.0 0.0
16.476 0.0 0.0 0.0
16.478 0.0 0.0 0.0
16.479 0.0 0.0 0.0
16.480 0.0 0.0 0.0
16.481 0.0 0.0 0.0
16.483 0.0 0.0 0.0
16.486 0.0 0.0 0.0
16.489 0.0 0.0 0.0
16.490 0.0 0.0 0.0
16.491 0.0 0.0 0.0
16.494 0.0 0.0 0.0
16.494 0.0 0.0 0.0
16.496 0.0 0.0 0.0
16.499 0.0 0.0 0.0
16.500 0.0 0.0 0.0
16.522 0.0 0.0 0.0
16.522 0.0 0.0 0.0
16.524 0.0 0.0 0.0
16.567 0.0 0.0 0.0
16.569 0.0 0.0 0.0
16.615 0.0 0.0 0.0
16.616 0.0 0.0 0.0
16.616 0.0 0.0 0.0
16.770 0.0 0.0 0.0
16.772 0.0 0.0 0.0
16.773 0.0 0.0 0.0
16.775 0.0 0.0 0.0
16.777 0.0 0.0 0.0
16.779 0.0 0.0 0.0
16.780 0.0 0.0 0.0
16.879 0.0 0.0 0.0
16.880 0.0 0.0 0.0
16.882 0.0 0.0 0.0
16.882 0.0 0.0 0.0
16.883 0.0 0.0 0.0
16.883 0.0 0.0 0.0
16.924 0.0 0.0 0.0
16.926 0.0 0.0 0.0
16.973 0.0 0.0 0.0
16.974 0.0 0.0 0.0
