Time RPM1 RPM2 RPM3
0.001 0.0 0.0 0.0
0.101 0.0 0.0 0.0
0.106 0.0 0.0 0.0
0.109 0.0 0.0 0.0
0.111 0.0 0.0 0.0
0.144 0.0 0.0 0.0
0.145 0.0 0.0 0.0
0.146 0.0 0.0 0.0
0.285 0.0 0.0 0.0
0.286 0.0 0.0 0.0
0.288 0.0 0.0 0.0
0.289 0.0 0.0 0.0
0.292 0.0 0.0 0.0
0.294 0.0 0.0 0.0
0.295 0.0 0.0 0.0
0.506 0.0 0.0 0.0
0.508 0.0 0.0 0.0
0.509 0.0 0.0 0.0
0.513 0.0 0.0 0.0
0.515 0.0 0.0 0.0
0.516 0.0 0.0 0.0
0.520 0.0 0.0 0.0
0.520 0.0 0.0 0.0
0.522 0.0 0.0 0.0
0.523 0.0 0.0 0.0
0.601 0.0 0.0 0.0
0.602 0.0 0.0 0.0
0.606 0.0 0.0 0.0
0.607 0.0 0.0 0.0
0.610 0.0 0.0 0.0
0.613 0.0 0.0 0.0
0.802 0.0 0.0 0.0
0.805 0.0 0.0 0.0
0.806 0.0 0.0 0.0
0.808 0.0 0.0 0.0
0.811 0.0 0.0 0.0
0.813 0.0 0.0 0.0
0.816 0.0 0.0 0.0
0.818 0.0 0.0 0.0
0.819 0.0 0.0 0.0
0.820 0.0 0.0 0.0
0.861 0.0 0.0 0.0
0.862 0.0 0.0 0.0
0.863 0.0 0.0 0.0
1.002 0.0 0.0 0.0
1.003 0.0 0.0 0.0
1.004 0.0 0.0 0.0
1.005 0.0 0.0 0.0
1.008 0.0 0.0 0.0
1.009 0.0 0.0 0.0
1.010 0.0 0.0 0.0
1.107 0.0 0.0 0.0
1.109 0.0 0.0 0.0
1.113 0.0 0.0 0.0
1.114 0.0 0.0 0.0
1.115 0.0 0.0 0.0
1.161 0.0 0.0 0.0
1.162 0.0 0.0 0.0
1.162 0.0 0.0 0.0
1.422 0.0 0.0 0.0
1.423 0.0 0.0 0.0
1.424 0.0 0.0 0.0
1.425 0.0 0.0 0.0
1.426 0.0 0.0 0.0
1.429 0.0 0.0 0.0
1.431 0.0 0.0 0.0
1.435 0.0 0.0 0.0
1.436 0.0 0.0 0.0
1.437 0.0 0.0 0.0
1.440 0.0 0.0 0.0
1.441 0.0 0.0 0.0
1.526 0.0 0.0 0.0
1.530 0.0 0.0 0.0
1.531 0.0 0.0 0.0
1.533 0.0 0.0 0.0
1.536 0.0 0.0 0.0
1.537 0.0 0.0 0.0
1.576 0.0 0.0 0.0
1.577 0.0 0.0 0.0
1.581 0.0 0.0 0.0
1.829 0.0 0.0 0.0
1.832 0.0 0.0 0.0
1.833 0.0 0.0 0.0
1.834 0.0 0.0 0.0
1.834 0.0 0.0 0.0
1.836 0.0 0.0 0.0
1.837 0.0 0.0 0.0
1.839 0.0 0.0 0.0
1.842 0.0 0.0 0.0
1.844 0.0 0.0 0.0
1.845 0.0 0.0 0.0
1.846 0.0 0.0 0.0
1.936 0.0 0.0 0.0
1.939 0.0 0.0 0.0
1.940 0.0 0.0 0.0
1.943 0.0 0.0 0.0
1.944 0.0 0.0 0.0
2.034 0.0 0.0 0.0
2.035 0.0 0.0 0.0
2.037 0.0 0.0 0.0
2.039 0.0 0.0 0.0
2.041 0.0 0.0 0.0
2.127 0.0 0.0 0.0
2.128 0.0 0.0 0.0
2.129 0.0 0.0 0.0
2.131 0.0 0.0 0.0
2.132 0.0 0.0 0.0
2.331 0.0 0.0 0.0
2.334 0.0 0.0 0.0
2.337 0.0 0.0 0.0
2.338 0.0 0.0 0.0
2.342 0.0 0.0 0.0
2.344 0.0 0.0 0.0
2.346 0.0 0.0 0.0
2.347 0.0 0.0 0.0
2.349 0.0 0.0 0.0
2.350 0.0 0.0 0.0
2.536 0.0 0.0 0.0
2.537 0.0 0.0 0.0
2.539 0.0 0.0 0.0
2.540 0.0 0.0 0.0
2.543 0.0 0.0 0.0
2.545 0.0 0.0 0.0
2.545 0.0 0.0 0.0
2.548 0.0 0.0 0.0
2.549 0.0 0.0 0.0
2.553 0.0 0.0 0.0
2.554 0.0 0.0 0.0
2.600 0.0 0.0 0.0
2.602 0.0 0.0 0.0
2.655 0.0 0.0 0.0
2.657 0.0 0.0 0.0
2.661 0.0 0.0 0.0
2.743 0.0 0.0 0.0
2.746 0.0 0.0 0.0
2.748 0.0 0.0 0.0
2.750 0.0 0.0 0.0
2.753 0.0 0.0 0.0
2.803 0.0 0.0 0.0
2.804 0.0 0.0 0.0
2.858 0.0 0.0 0.0
2.861 0.0 0.0 0.0
2.864 0.0 0.0 0.0
2.866 0.0 0.0 0.0
2.957 0.0 0.0 0.0
2.959 0.0 0.0 0.0
2.960 0.0 0.0 0.0
2.961 0.0 0.0 0.0
3.016 0.0 0.0 0.0
3.020 0.0 0.0 0.0
3.022 0.0 0.0 0.0
3.074 0.0 0.0 0.0
3.076 0.0 0.0 0.0
3.079 0.0 0.0 0.0
3.263 0.0 0.0 0.0
3.266 0.0 0.0 0.0
3.270 0.0 0.0 0.0
3.270 0.0 0.0 0.0
3.273 0.0 0.0 0.0
3.274 0.0 0.0 0.0
3.276 0.0 0.0 0.0
3.280 0.0 0.0 0.0
3.282 0.0 0.0 0.0
3.467 0.0 0.0 0.0
3.470 0.0 0.0 0.0
3.474 0.0 0.0 0.0
3.476 0.0 0.0 0.0
3.477 0.0 0.0 0.0
3.479 0.0 0.0 0.0
3.481 0.0 0.0 0.0
3.482 0.0 0.0 0.0
3.485 0.0 0.0 0.0
3.487 0.0 0.0 0.0
3.488 0.0 0.0 0.0
3.772 0.0 0.0 0.0
3.773 0.0 0.0 0.0
3.774 0.0 0.0 0.0
3.777 0.0 0.0 0.0
3.780 0.0 0.0 0.0
3.783 0.0 0.0 0.0
3.785 0.0 0.0 0.0
3.786 0.0 0.0 0.0
3.787 0.0 0.0 0.0
3.788 0.0 0.0 0.0
3.790 0.0 0.0 0.0
3.793 0.0 0.0 0.0
3.794 0.0 0.0 0.0
3.796 0.0 0.0 0.0
3.798 0.0 0.0 0.0
3.828 0.0 0.0 0.0
3.830 0.0 0.0 0.0
3.841 0.0 0.0 0.0
3.969 0.0 0.0 0.0
3.971 0.0 0.0 0.0
3.973 0.0 0.0 0.0
3.977 0.0 0.0 0.0
3.979 0.0 0.0 0.0
3.982 0.0 0.0 0.0
3.983 0.0 0.0 0.0
4.031 0.0 0.0 0.0
4.035 0.0 0.0 0.0
4.037 0.0 0.0 0.0
4.086 0.0 0.0 0.0
4.087 0.0 0.0 0.0
4.089 0.0 0.0 0.0
4.136 0.0 0.0 0.0
4.140 0.0 0.0 0.0
4.145 0.0 0.0 0.0
5.343 0.0 0.0 0.0
5.345 0.0 0.0 0.0
5.347 0.0 0.0 0.0
5.349 0.0 0.0 0.0
5.349 0.0 0.0 0.0
5.350 0.0 0.0 0.0
5.352 0.0 0.0 0.0
5.353 0.0 0.0 0.0
5.355 0.0 0.0 0.0
5.358 0.0 0.0 0.0
5.360 0.0 0.0 0.0
5.362 0.0 0.0 0.0
