Time RPM1 RPM2 RPM3
12.400 0.0 0.0 0.0
12.403 0.0 0.0 0.0
12.404 0.0 0.0 0.0
12.406 0.0 0.0 0.0
12.496 0.0 0.0 0.0
12.499 0.0 0.0 0.0
12.505 0.0 0.0 0.0
12.505 0.0 0.0 0.0
12.506 0.0 0.0 0.0
12.549 0.0 0.0 0.0
12.552 0.0 0.0 0.0
12.699 0.0 0.0 0.0
12.702 0.0 0.0 0.0
12.703 0.0 0.0 0.0
12.709 0.0 0.0 0.0
12.710 0.0 0.0 0.0
12.712 0.0 0.0 0.0
12.713 0.0 0.0 0.0
12.716 0.0 0.0 0.0
12.748 0.0 0.0 0.0
12.753 0.0 0.0 0.0
12.754 0.0 0.0 0.0
12.904 0.0 0.0 0.0
12.907 0.0 0.0 0.0
12.909 0.0 0.0 0.0
12.913 0.0 0.0 0.0
12.915 0.0 0.0 0.0
12.916 0.0 0.0 0.0
12.919 0.0 0.0 0.0
13.003 0.0 0.0 0.0
13.004 0.0 0.0 0.0
13.005 0.0 0.0 0.0
13.006 0.0 0.0 0.0
13.007 0.0 0.0 0.0
13.100 0.0 0.0 0.0
13.102 0.0 0.0 0.0
13.104 0.0 0.0 0.0
13.106 0.0 0.0 0.0
13.109 0.0 0.0 0.0
13.153 0.0 0.0 0.0
13.156 0.0 0.0 0.0
13.158 0.0 0.0 0.0
13.202 0.0 0.0 0.0
13.204 0.0 0.0 0.0
13.312 0.0 0.0 0.0
13.314 0.0 0.0 0.0
13.316 0.0 0.0 0.0
13.318 0.0 0.0 0.0
13.319 0.0 0.0 0.0
13.323 0.0 0.0 0.0
13.410 0.0 0.0 0.0
13.411 0.0 0.0 0.0
13.412 0.0 0.0 0.0
13.413 0.0 0.0 0.0
13.416 0.0 0.0 0.0
13.617 0.0 0.0 0.0
13.618 0.0 0.0 0.0
13.621 0.0 0.0 0.0
13.624 0.0 0.0 0.0
13.630 0.0 0.0 0.0
13.631 0.0 0.0 0.0
13.633 0.0 0.0 0.0
13.634 0.0 0.0 0.0
13.635 0.0 0.0 0.0
13.641 0.0 0.0 0.0
13.669 0.0 0.0 0.0
13.672 0.0 0.0 0.0
13.676 0.0 0.0 0.0
13.829 0.0 0.0 0.0
13.835 0.0 0.0 0.0
13.838 0.0 0.0 0.0
13.841 0.0 0.0 0.0
13.843 0.0 0.0 0.0
13.844 0.0 0.0 0.0
13.849 0.0 0.0 0.0
14.034 0.0 0.0 0.0
14.036 0.0 0.0 0.0
14.037 0.0 0.0 0.0
14.039 0.0 0.0 0.0
14.046 0.0 0.0 0.0
14.049 0.0 0.0 0.0
14.051 0.0 0.0 0.0
14.052 0.0 0.0 0.0
14.054 0.0 0.0 0.0
14.056 0.0 0.0 0.0
14.062 0.0 0.0 0.0
14.109 0.0 0.0 0.0
14.112 0.0 0.0 0.0
14.114 0.0 0.0 0.0
14.329 0.0 0.0 0.0
14.330 0.0 0.0 0.0
14.333 0.0 0.0 0.0
14.334 0.0 0.0 0.0
14.335 0.0 0.0 0.0
14.341 0.0 0.0 0.0
14.347 0.0 0.0 0.0
14.348 0.0 0.0 0.0
14.351 0.0 0.0 0.0
14.352 0.0 0.0 0.0
14.358 0.0 0.0 0.0
14.363 0.0 0.0 0.0
14.380 0.0 0.0 0.0
14.381 0.0 0.0 0.0
14.439 0.0 0.0 0.0
14.443 0.0 0.0 0.0
14.448 0.0 0.0 0.0
14.502 0.0 0.0 0.0
14.503 0.0 0.0 0.0
14.505 0.0 0.0 0.0
14.550 0.0 0.0 0.0
14.552 0.0 0.0 0.0
14.553 0.0 0.0 0.0
14.604 0.0 0.0 0.0
14.607 0.0 0.0 0.0
14.613 0.0 0.0 0.0
14.737 0.0 0.0 0.0
14.739 0.0 0.0 0.0
14.740 0.0 0.0 0.0
14.741 0.0 0.0 0.0
14.745 0.0 0.0 0.0
14.752 0.0 0.0 0.0
14.839 0.0 0.0 0.0
14.842 0.0 0.0 0.0
14.845 0.0 0.0 0.0
14.850 0.0 0.0 0.0
14.856 0.0 0.0 0.0
14.894 0.0 0.0 0.0
14.895 0.0 0.0 0.0
14.896 0.0 0.0 0.0
15.045 0.0 0.0 0.0
15.048 0.0 0.0 0.0
15.050 0.0 0.0 0.0
15.051 0.0 0.0 0.0
15.053 0.0 0.0 0.0
15.060 0.0 0.0 0.0
15.061 0.0 0.0 0.0
15.064 0.0 0.0 0.0
15.091 0.0 0.0 0.0
15.094 0.0 0.0 0.0
15.149 0.0 0.0 0.0
15.150 0.0 0.0 0.0
15.207 0.0 0.0 0.0
15.209 0.0 0.0 0.0
15.211 0.0 0.0 0.0
15.359 0.0 0.0 0.0
15.362 0.0 0.0 0.0
15.365 0.0 0.0 0.0
15.367 0.0 0.0 0.0
15.368 0.0 0.0 0.0
15.374 0.0 0.0 0.0
15.378 0.0 0.0 0.0
15.379 0.0 0.0 0.0
15.411 0.0 0.0 0.0
15.414 0.0 0.0 0.0
15.464 0.0 0.0 0.0
15.468 0.0 0.0 0.0
15.469 0.0 0.0 0.0
15.472 0.0 0.0 0.0
15.519 0.0 0.0 0.0
15.524 0.0 0.0 0.0
15.578 0.0 0.0 0.0
15.581 0.0 0.0 0.0
15.583 0.0 0.0 0.0
15.660 0.0 0.0 0.0
15.668 0.0 0.0 0.0
15.672 0.0 0.0 0.0
15.674 0.0 0.0 0.0
15.865 0.0 0.0 0.0
15.868 0.0 0.0 0.0
15.870 0.0 0.0 0.0
15.874 0.0 0.0 0.0
15.880 0.0 0.0 0.0
15.881 0.0 0.0 0.0
15.882 0.0 0.0 0.0
15.886 0.0 0.0 0.0
15.889 0.0 0.0 0.0
15.890 0.0 0.0 0.0
15.918 0.0 0.0 0.0
15.919 0.0 0.0 0.0
15.923 0.0 0.0 0.0
16.076 0.0 0.0 0.0
16.079 0.0 0.0 0.0
16.081 0.0 0.0 0.0
16.085 0.0 0.0 0.0
16.091 0.0 0.0 0.0
16.092 0.0 0.0 0.0
16.093 0.0 0.0 0.0
16.098 0.0 0.0 0.0
16.128 0.0 0.0 0.0
16.133 0.0 0.0 0.0
16.180 0.0 0.0 0.0
16.182 0.0 0.0 0.0
16.186 0.0 0.0 0.0
16.240 0.0 0.0 0.0
16.246 0.0 0.0 0.0
16.249 0.0 0.0 0.0
16.297 0.0 0.0 0.0
16.301 0.0 0.0 0.0
16.303 0.0 0.0 0.0
16.376 0.0 0.0 0.0
16.377 0.0 0.0 0.0
16.380 0.0 0.0 0.0
16.381 0.0 0.0 0.0
16.480 0.0 0.0 0.0
16.485 0.0 0.0 0.0
16.489 0.0 0.0 0.0
16.491 0.0 0.0 0.0
16.492 0.0 0.0 0.0
16.526 0.0 0.0 0.0
16.530 0.0 0.0 0.0
16.535 0.0 0.0 0.0
16.573 0.0 0.0 0.0
16.575 0.0 0.0 0.0
16.618 0.0 0.0 0.0
16.625 0.0 0.0 0.0
16.665 0.0 0.0 0.0
16.667 0.0 0.0 0.0
16.671 0.0 0.0 0.0
16.714 0.0 0.0 0.0
16.720 0.0 0.0 0.0
16.767 0.0 0.0 0.0
16.768 0.0 0.0 0.0
16.891 0.0 0.0 0.0
16.894 0.0 0.0 0.0
16.899 0.0 0.0 0.0
16.901 0.0 0.0 0.0
16.905 0.0 0.0 0.0
16.907 0.0 0.0 0.0
16.909 0.0 0.0 0.0
16.949 0.0 0.0 0.0
16.953 0.0 0.0 0.0
16.954 0.0 0.0 0.0
17.091 0.0 0.0 0.0
17.094 0.0 0.0 0.0
17.098 0.0 0.0 0.0
17.102 0.0 0.0 0.0
17.103 0.0 0.0 0.0
17.104 0.0 0.0 0.0
17.107 0.0 0.0 0.0
17.194 0.0 0.0 0.0
17.195 0.0 0.0 0.0
17.197 0.0 0.0 0.0
17.199 0.0 0.0 0.0
17.200 0.0 0.0 0.0
17.240 0.0 0.0 0.0
17.241 0.0 0.0 0.0
17.289 0.0 0.0 0.0
17.293 0.0 0.0 0.0
17.295 0.0 0.0 0.0
17.332 0.0 0.0 0.0
17.334 0.0 0.0 0.0
17.380 0.0 0.0 0.0
17.381 0.0 0.0 0.0
17.427 0.0 0.0 0.0
17.431 0.0 0.0 0.0
